"","AEA Reporting ID","PCE ID","CPCN","Utility Name","Community Name","Intertie","AEA Energy Region","Residential kWh Use Per Customer","Residential Revenue Per Customer","Residential $/kWh","Commercial kWh Use Per Customer","Commercial Revenue Per Customer","Commercial $/kWh","Other kWh Use Per Customer","Other Revenue Per Customer","Other $/kWh","Source","Number of monthly records","Communities reported","Notes"
"177","SR-8","0","18","Matanuska Electric Assn Inc","Wasilla","Railbelt_grid","Railbelt","7527.6390276390275","1622.8671328671328","0.21558779942934239","45310.428333585594","8470.6826093537165","0.18694774957744034",NA,NA,NA,"EIA861","0","In addition to Wasilla, the MEA service area includes 28 other communities.",NA
"178","SR-80","332040","681","Igiugig Electric Company","Igiugig","Igiugig_grid","Bristol Bay","3370.8","3089.4224700000004","0.91652500000000015","5179.4805194805185","4747.1233831168829","0.91652500000000015","6594.5032258064521","6044.0270690322595","0.91652500000000015","PCE","12","Igiugig","PCE revenue assumes all kWh are at residential rate"
"179","SR-81","332050","280","I-N-N Electric Coop, Inc","Iliamna","Newhalen_grid","Bristol Bay","4293.0597498842062","2726.0929411764714","0.63500000000000012","140355.3846153846","89125.669230769228","0.63500000000000012","5220.021758839528","3314.7138168631009","0.63500000000000012","PCE","12","Iliamna, Newhalen, Nondalton","PCE revenue assumes all kWh are at residential rate"
"180","SR-82","332680","240","Inside Passage Electric","Kake","Kake_grid","Southeast","3946.7157894736843","2250.8120147368418","0.57029999999999992","55315.034482758623","31546.164165517235","0.57029999999999992","4510.9525267993877","2572.5962260336905","0.57029999999999992","PCE","12","Kake","PCE revenue assumes all kWh are at residential rate"
"181","SR-83","332370","254","North Slope Borough Power & Light","Kaktovik","Kaktovik_grid","North Slope","9754.9161290322591","4936.3940161290329","0.50604166666666683","846155.66666666663","428190.02381944458","0.50604166666666683","14239.68075117371","7205.8717801251987","0.50604166666666683","PCE","12","Kaktovik","PCE revenue assumes all kWh are at residential rate"
"182","SR-84","331720","169","Alaska Village Electric Cooperative","Kalskag","Upper Kalskag_grid","Lower Yukon-Kuskokwim","5341.4135338345868","2907.5094335839599","0.54433333333333334","21819.999999999996","11877.353333333333","0.54433333333333334","13161","7163.9709999999995","0.54433333333333334","PCE","12","Kalskag","PCE revenue assumes all kWh are at residential rate"
"183","SR-85","331380","169","Alaska Village Electric Cooperative","Kaltag","Kaltag_grid","Yukon-Koyukuk/Upper Tanana","3937.747422680412","2281.5964858247426","0.5794166666666668","0","0",NA,"15728.171206225683","9113.1645330739339","0.5794166666666668","PCE","12","Kaltag","PCE revenue assumes all kWh are at residential rate"
"184","SR-86","331740","683","Alutiiq Power Company","Karluk","Karluk_grid","Kodiak","4650.3076923076924","3255.2153846153851","0.70000000000000007","22464.5","15725.150000000003","0.70000000000000007","2229.5238095238096","1560.6666666666667","0.70000000000000007","PCE","12","Karluk","PCE revenue assumes all kWh are at residential rate"
"185","SR-87","331390","169","Alaska Village Electric Cooperative","Kasigluk","Kasigluk_grid","Lower Yukon-Kuskokwim","6260.6328600405686","3416.3751797836371","0.54569166666666657","6964.333333333333","3800.3786638888887","0.54569166666666657","41331.039301310033","22554.00372139737","0.54569166666666657","PCE","12","Kasigluk","PCE revenue assumes all kWh are at residential rate"
"186","SR-88","331400","169","Alaska Village Electric Cooperative","Kiana","Kiana_grid","Northwest Arctic","6117.1477516059958","3450.7849991434691","0.5641166666666666","15446.962962962962","8713.8892567901239","0.5641166666666666","27748.494545454545","15653.388247999999","0.5641166666666666","PCE","12","Kiana","PCE revenue assumes all kWh are at residential rate"
"187","SR-89","332070","289","King Cove, City of","King Cove","King Cove_grid","Aleutians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"King Cove","No Data"
"188","SR-90","332080","446","Kipnuk Light Plant","Kipnuk","Kipnuk_grid","Lower Yukon-Kuskokwim","4561.0281195079087","3148.0216080843593","0.69020000000000004","150759.23076923078","104054.02107692308","0.69020000000000004","2919.2019230769233","2014.833167307693","0.69020000000000004","PCE","12","Kipnuk","PCE revenue assumes all kWh are at residential rate"
"189","SR-91","331410","169","Alaska Village Electric Cooperative","Kivalina","Kivalina_grid","Northwest Arctic","6707.0902527075823","3621.6610592057764","0.53997499999999998","61895.777777777781","33422.172605555563","0.53997499999999998","22577.712328767124","12191.400214726027","0.53997499999999998","PCE","12","Kivalina","PCE revenue assumes all kWh are at residential rate"
"190","SR-92","331155","2","Alaska Power & Telephone Company","Klawock","Prince of Wales Is._grid","Southeast","5988.022808870116","1605.6384160084478","0.26814166666666667","229909.04132231403","61648.193521900823","0.26814166666666667","6357.5508729680905","1704.7242869957852","0.26814166666666667","PCE","12","Klawock","PCE revenue assumes all kWh are at residential rate"
"191","SR-93","332700","240","Inside Passage Electric","Klukwan","Haines_grid","Southeast","4301.2333901192505","2455.1440190800677","0.57079999999999986","9790.3366336633662","5588.3241504950483","0.57079999999999986","16465","9398.2219999999961","0.57079999999999986","PCE","12","Klukwan","PCE revenue assumes all kWh are at residential rate"
"192","SR-94","332090","407","Kobuk Valley Electric Company","Kobuk","Shungnak_grid","Northwest Arctic","6179.0193548387097","4408.0609159139794","0.71339166666666676","20529","14645.217525000002","0.71339166666666676","21400.41758241758","15266.87956648352","0.71339166666666676","PCE","12","Kobuk","PCE revenue assumes all kWh are at residential rate"
"193","SR-95","332100","660","Kokhanok Village Council","Kokhanok","Kokhanok_grid","Bristol Bay","3478.3668639053253","3130.5301775147932","0.90000000000000013","10787.54716981132","9708.7924528301901","0.90000000000000024","9404.1259842519685","8463.7133858267753","0.90000000000000024","PCE","12","Kokhanok","PCE revenue assumes all kWh are at residential rate"
"194","SR-96","332110","661","New Koliganek Village Council","Koliganek","Koliganek_grid","Bristol Bay","3576.812030075188","1788.406015037594","0.5","6723.3600000000006","3361.6800000000003","0.5","15381.333333333332","7690.6666666666661","0.5","PCE","12","Koliganek","PCE revenue assumes all kWh are at residential rate"
"195","SR-97","332510","395","Puvurnaq Power Company","Kongiganak","Kongiganak_grid","Lower Yukon-Kuskokwim","4109.7054429028813","2671.3085378868736","0.65000000000000013","61366.928571428572","39888.503571428577","0.65000000000000013","5135.8","3338.2700000000009","0.65000000000000013","PCE","12","Kongiganak","PCE revenue assumes all kWh are at residential rate"
"196","SR-98","332120","285","Kotlik Joint Utility","Kotlik","Kotlik_grid","Lower Yukon-Kuskokwim","5931.1034482758623","3325.6191293103448","0.56070833333333336","31929.050847457624","17902.884885593219","0.56070833333333336","25141.339805825239","14096.95874029126","0.56070833333333336","PCE","12","Kotlik","PCE revenue assumes all kWh are at residential rate"
"197","SR-99","332130","17","Kotzebue Electric Association","Kotzebue","Kotzebue_grid","Northwest Arctic","6201.9067802889958","2517.3022795628012","0.40589166666666671","382441.95918367349","155230.00421632655","0.40589166666666671","20481.585561497326","8313.304899532086","0.40589166666666671","PCE","12","Kotzebue","PCE revenue assumes all kWh are at residential rate"
