"AEA Reporting ID","PCE ID","CPCN","Utility Name","Reporting Name","Intertie name","AEA Energy Region","Residential Revenue","Residential Sales","Residential Customers","Residential $/kWh","Commercial Revenue","Commercial Sales","Commercial Customers","Commercial $/kWh","Other Revenue","Other Sales","Other Customers","Other $/kWh","Total Revenue","Total Sales","Total Customers","Total $/kWh","Source","Number of monthly records","Communities reported","Notes"
"SR-174","332630","363","Tenakee Springs, City of","Tenakee Springs","Tenakee Springs_grid","Southeast","162.2174516666667","235.667","128","0.68833333333333346","54.858790000000006","79.697999999999993","21","0.68833333333333346","19.136355000000002","27.800999999999998","14","0.68833333333333346","236.21259666666671","343.16599999999994","162","0.68833333333333357","PCE","12","Tenakee Springs","Residential rate as reported to PCE"
"SR-20","332650","240","Inside Passage Electric","Angoon","Angoon_grid","Southeast","464.3017382666668","813.80300000000011","201","0.57053333333333345","277.3465229333334","486.11800000000005","25","0.57053333333333345","153.35308413333337","268.78899999999999","15","0.57053333333333345","895.00134533333357","1568.71","240","0.57053333333333345","PCE","12","Angoon","Residential rate as reported to PCE"
"SR-41","332660","240","Inside Passage Electric","Chilkat Valley","Haines_grid","Southeast","362.36096640000011","635.13600000000008","213","0.57052500000000006","258.49574910000001","453.08399999999995","27","0.57052500000000006","27.023487150000008","47.366000000000007","18","0.57052500000000006","647.88020265000011","1135.586","255","0.57052500000000006","PCE","12","Chilkat Valley","Residential rate as reported to PCE"
"SR-75","332670","240","Inside Passage Electric","Hoonah","Hoonah_grid","Southeast","968.97110212500013","1698.385","391","0.57052500000000006","1046.3582541750002","1834.027","59","0.57052500000000006","422.56219387500005","740.65499999999997","45","0.57052500000000006","2437.8915501750002","4273.067","491","0.57052500000000006","PCE","12","Hoonah","Residential rate as reported to PCE"
"SR-82","332680","240","Inside Passage Electric","Kake","Kake_grid","Southeast","572.77515060000007","1003.944","250","0.57052500000000006","432.74720617500003","758.50699999999995","49","0.57052500000000006","152.61829012500002","267.505","23","0.57052500000000006","1158.1406469000001","2029.9559999999997","318","0.57052500000000017","PCE","12","Kake","Residential rate as reported to PCE"
"SR-93","332700","240","Inside Passage Electric","Klukwan","Haines_grid","Southeast","110.08108717500004","192.94700000000003","49","0.57052500000000006","46.615315650000007","81.706000000000003","8","0.57052500000000006","44.637876000000013","78.240000000000009","9","0.57052500000000006","201.33427882500007","352.89300000000003","66","0.57052500000000017","PCE","12","Klukwan","Residential rate as reported to PCE"
"SR-59","331950","688","Alaska Village Electric Cooperative","Ekwok","Ekwok_grid","Southeast","143.51375418333336","208.17700000000002","53","0.68938333333333335","52.074638233333332","75.537999999999997","22","0.68938333333333335","87.715067183333332","127.23699999999999","9","0.68938333333333335","283.3034596","410.952","82","0.68938333333333335","PCE","12","Ekwok","Residential rate as reported to PCE"
"SR-60","331960","701","Elfin Cove Utility Commission","Elfin Cove","Elfin Cove_grid","Southeast","83.391152516666665","115.39100000000001","48","0.72268333333333323","92.739061433333333","128.32599999999999","31","0.72268333333333334","9.3594718500000003","12.951000000000001","7","0.72268333333333334","185.48968580000002","256.66800000000001","86","0.72268333333333334","PCE","12","Elfin Cove","Residential rate as reported to PCE"
"SR-77","332030","332","Hughes Power & Light","Hughes","Hughes_grid","Yukon-Koyukuk/Upper Tanana","124.93515000000002","175.96500000000003","40","0.71","65.209240000000008","91.844000000000008","16","0.71000000000000008","63.477550000000001","89.405000000000001","5","0.71","253.62194000000002","358.22699999999998","60","0.7079922507237032","PCE","12","Hughes","Residential rate as reported to PCE"
"SR-150","332530","364","Ruby, City of","Ruby","Ruby_grid","Yukon-Koyukuk/Upper Tanana","203.39759999999998","242.14","97","0.84","122.97012000000002","146.39300000000003","24","0.84","75.840239999999994","90.286000000000001","17","0.84","402.20795999999996","478.81899999999996","138","0.84","PCE","8","Ruby","Residential rate as reported to PCE"
"SR-111","332220","44","Mcgrath Light & Power","McGrath","McGrath_grid","Yukon-Koyukuk/Upper Tanana","472.57091450000013","556.56600000000003","189","0.84908333333333352","668.45698675000017","787.26900000000001","60","0.84908333333333352","722.30670083333359","850.69","53","0.84908333333333363","1863.3346020833337","2198.2139999999999","295","0.84765841819010057","PCE","12","McGrath","Residential rate as reported to PCE"
"SR-27","331790","420","Beaver Joint Utilities","Beaver","Beaver_grid","Yukon-Koyukuk/Upper Tanana","64.493100000000027","71.659000000000006","32","0.90000000000000024","95.475600000000014","106.08399999999999","6","0.90000000000000024","41.483700000000006","46.092999999999996","7","0.90000000000000024","201.45240000000004","262.77100000000002","48","0.76664624330690989","PCE","12","Beaver","Residential rate as reported to PCE"
"SR-23","331770","747","Arctic Village Electric Company","Arctic Village","Arctic Village_grid","Yukon-Koyukuk/Upper Tanana","129.185","129.185","78","1","116.45599999999999","116.45599999999999","8","1","83.539000000000001","83.539000000000001","8","1","329.18","343.22399999999999","98","0.95908211546978073","PCE","12","Arctic Village","Residential rate as reported to PCE"
"SR-34","331840","682","Chalkyitsik Village Council","Chalkyitsik","Chalkyitsik_grid","Yukon-Koyukuk/Upper Tanana","29.44145","30.991","44","0.95","20.672949999999997","21.760999999999999","6","0.94999999999999984","36.796350000000004","38.733000000000004","6","0.95","86.910750000000007","92.405000000000001","66","0.94054163735728591","PCE","12","Chalkyitsik","Residential rate as reported to PCE"
"SR-124","332330","416","Nikolai, City of","Nikolai","Nikolai_grid","Yukon-Koyukuk/Upper Tanana","137.17350000000002","152.41499999999999","39","0.90000000000000013","80.037900000000022","88.930999999999997","6","0.90000000000000024","97.830000000000041","108.70000000000002","12","0.90000000000000024","315.04140000000007","354.20800000000003","56","0.88942485771072377","PCE","12","Nikolai","Residential rate as reported to PCE"
"SR-171","332600","92","Tanana Power Company Inc","Tanana","Tanana_grid","Yukon-Koyukuk/Upper Tanana","251.89363350000002","318.51000000000005","106","0.79084999999999994","408.03668494999999","515.947","37","0.79084999999999994","277.46339569999998","350.84199999999998","15","0.79084999999999994","937.39371415000005","1185.299","156","0.79085000000000005","PCE","11","Tanana","Residential rate as reported to PCE"
"SR-114","331460","169","Alaska Village Electric Cooperative","Minto","Minto_grid","Yukon-Koyukuk/Upper Tanana","160.71582307499997","277.46699999999998","79","0.57922499999999999","53.105085675000005","91.683000000000007","13","0.57922499999999999","143.72541615","248.13400000000001","15","0.57922499999999999","357.54632489999995","617.28399999999999","103","0.57922499999999988","PCE","12","Minto","Residential rate as reported to PCE"
"SR-131","331520","169","Alaska Village Electric Cooperative","Nulato","Nulato_grid","Yukon-Koyukuk/Upper Tanana","264.52133591666666","420.68200000000007","110","0.62879166666666653","35.385879833333327","56.276000000000003","10","0.62879166666666653","279.30422799999997","444.19200000000001","31","0.62879166666666653","579.21144374999994","921.14999999999986","150","0.62879166666666675","PCE","12","Nulato","Residential rate as reported to PCE"
"SR-160","331620","169","Alaska Village Electric Cooperative","Shageluk","Shageluk_grid","Yukon-Koyukuk/Upper Tanana","78.12915224999999","120.11399999999999","37","0.65045833333333325","65.988997916666662","101.44999999999999","7","0.65045833333333336","84.560233791666676","130.001","13","0.65045833333333336","228.67838395833331","351.565","55","0.65045833333333325","PCE","12","Shageluk","Residential rate as reported to PCE"
"SR-22","331260","169","Alaska Village Electric Cooperative","Anvik","Anvik_grid","Yukon-Koyukuk/Upper Tanana","96.329513250000019","146.07","43","0.65947500000000014","59.642259525000007","90.438999999999993","10","0.65947500000000014","105.60107227500002","160.12899999999999","22","0.65947500000000014","261.57284505000007","396.63799999999998","73","0.65947500000000026","PCE","12","Anvik","Residential rate as reported to PCE"
"SR-69","331340","169","Alaska Village Electric Cooperative","Grayling","Grayling_grid","Yukon-Koyukuk/Upper Tanana","145.07257315833334","235.75300000000001","66","0.61535833333333334","64.843384374999985","105.37499999999999","8","0.61535833333333323","130.81287449999999","212.57999999999998","15","0.61535833333333334","340.72883203333333","553.70799999999997","87","0.61535833333333334","PCE","3","Grayling","Residential rate as reported to PCE"
"SR-74","331350","169","Alaska Village Electric Cooperative","Holy Cross","Holy Cross_grid","Yukon-Koyukuk/Upper Tanana","161.67759420833329","276.70699999999999","79","0.58429166666666654","42.087113041666669","72.03100000000002","6","0.58429166666666654","131.04493499999998","224.28","21","0.58429166666666654","334.80964224999991","573.01800000000003","105","0.58429166666666643","PCE","3","Holy Cross","Residential rate as reported to PCE"
"SR-78","331370","169","Alaska Village Electric Cooperative","Huslia","Huslia_grid","Yukon-Koyukuk/Upper Tanana","332.47000466666668","550.28","107","0.60418333333333341","21.300483416666665","35.254999999999995","8","0.60418333333333341","238.20109171666664","394.25299999999993","29","0.60418333333333341","591.97157979999997","979.7879999999999","141","0.60418333333333341","PCE","12","Huslia","Residential rate as reported to PCE"
"SR-85","331380","169","Alaska Village Electric Cooperative","Kaltag","Kaltag_grid","Yukon-Koyukuk/Upper Tanana","150.00732454166666","241.535","73","0.62105833333333338","36.496492958333334","58.765000000000001","11","0.62105833333333338","175.40177873333334","282.42399999999998","25","0.62105833333333338","361.90559623333331","582.72400000000016","106","0.62105833333333316","PCE","12","Kaltag","Residential rate as reported to PCE"
"SR-108","332200","264","TDX Manley Generating LLC","Manley Hot Springs","Manley Hot Springs_grid","Yukon-Koyukuk/Upper Tanana","141.85611660000001","177.63100000000003","92","0.79859999999999987","130.8937344","163.904","16","0.79859999999999998","68.771439000000001","86.115000000000009","8","0.79859999999999998","341.52129000000002","427.65","116","0.79860000000000009","PCE","12","Manley Hot Springs","Residential rate as reported to PCE"
"SR-148","332520","759","Rampart Village Council","Rampart","Rampart_grid","Yukon-Koyukuk/Upper Tanana","8.8921887999999996","10.911999999999999","25","0.81490000000000007","3.6996460000000004","4.54","1","0.81490000000000007","22.316851400000001","27.385999999999999","9","0.81490000000000007","34.908686200000005","42.838000000000001","35","0.81490000000000007","PCE","12","Rampart","Residential rate as reported to PCE"
"SR-33","331830","341","Gold Country Energy","Central","Central_grid","Yukon-Koyukuk/Upper Tanana","178.22142671666671","276.166","145","0.64534166666666681","28.122053808333344","43.577000000000005","7","0.64534166666666681","76.973772633333368","119.27600000000002","7","0.64534166666666681","283.31725315833341","439.01900000000001","159","0.64534166666666681","PCE","12","Central","Residential rate as reported to PCE"
"SR-45","331900","256","Circle Electric Utility","Circle","Circle_grid","Yukon-Koyukuk/Upper Tanana","95.311820000000012","134.24200000000002","44","0.71","70.881430000000009","99.833000000000013","11","0.71","73.869820000000004","104.042","10","0.71000000000000008","240.06307000000004","338.11700000000002","58","0.71000000000000008","PCE","6","Circle","Residential rate as reported to PCE"
"SR-65","331990","274","Galena, City of","Galena","Galena_grid","Yukon-Koyukuk/Upper Tanana","542.46148000000005","809.64400000000001","186","0.67","1623.1647800000005","2422.6340000000005","116","0.67","605.17281000000003","903.24299999999994","51","0.67","2770.7990700000005","4135.5209999999997","353","0.67000000000000015","PCE","12","Galena","Residential rate as reported to PCE"
"SR-30","331810","767","Birch Creek Electric Company","Birch Creek","Birch Creek_grid","Yukon-Koyukuk/Upper Tanana","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","Birch Creek","Residential rate as reported to PCE"
"SR-129","331180","2","Alaska Power & Telephone Company","Northway, Northway Village, Northway Junction","Northway_grid","Yukon-Koyukuk/Upper Tanana","214.9655258666667","331.976","86","0.64753333333333341","226.98762973333336","350.54200000000003","19","0.64753333333333341","233.77248400000002","361.02","23","0.64753333333333341","675.72563960000002","1043.538","126","0.64753333333333329","PCE","12","Northway, Northway Village, Northway Junction","Residential rate as reported to PCE"
"SR-17","331050","2","Alaska Power & Telephone Company","Allakaket, Alatna","Allakaket_grid","Yukon-Koyukuk/Upper Tanana","182.13953063333332","204.07599999999999","69","0.89250833333333335","71.954021833333343","80.62","16","0.89250833333333335","204.74855173333336","229.40800000000002","23","0.89250833333333335","458.84210420000005","514.10399999999993","104","0.89250833333333357","PCE","12","Allakaket, Alatna","Residential rate as reported to PCE"
"SR-175","331200","2","Alaska Power & Telephone Company","Tetlin","Tok_grid","Yukon-Koyukuk/Upper Tanana","71.314426866666665","161.114","46","0.44263333333333332","12.9231228","29.196000000000005","7","0.44263333333333327","64.472643433333332","145.65700000000001","8","0.44263333333333327","148.7101931","335.96700000000004","60","0.44263333333333327","PCE","12","Tetlin","Residential rate as reported to PCE"
"SR-178","331220","2","Alaska Power & Telephone Company","Tok, Tanacross","Tok_grid","Yukon-Koyukuk/Upper Tanana","1577.5105158333331","3765.3159999999998","758","0.41895833333333327","1013.8770718749997","2419.9949999999994","167","0.41895833333333332","528.85780750000004","1262.316","81","0.41895833333333338","3120.2453952083329","7447.6269999999995","979","0.41895833333333332","PCE","12","Tok, Tanacross","Residential rate as reported to PCE"
"SR-29","331060","2","Alaska Power & Telephone Company","Bettles, Evansville","Bettles_grid","Yukon-Koyukuk/Upper Tanana","86.886484074999984","105.19900000000001","30","0.8259249999999998","64.410587050000004","77.986000000000018","16","0.8259249999999998","243.11102374999996","294.35000000000002","21","0.8259249999999998","394.40809487499996","477.53499999999991","67","0.82592500000000002","PCE","12","Bettles, Evansville","Residential rate as reported to PCE"
"SR-55","331100","2","Alaska Power & Telephone Company","Dot Lake, Dot Lake Village","Tok_grid","Yukon-Koyukuk/Upper Tanana","45.525823500000001","108.66","29","0.41897500000000004","54.178914175000003","129.31299999999999","13","0.41897500000000004","53.807702325000001","128.42699999999999","8","0.41897500000000004","153.51244","366.40000000000003","48","0.41897499999999993","PCE","12","Dot Lake, Dot Lake Village","Residential rate as reported to PCE"
"SR-56","331110","2","Alaska Power & Telephone Company","Eagle, Eagle Village","Eagle_grid","Yukon-Koyukuk/Upper Tanana","206.75534199999998","291.68400000000003","134","0.7088333333333332","96.300678999999988","135.858","20","0.7088333333333332","133.42015416666661","188.22499999999997","30","0.70883333333333309","436.47617516666656","615.76699999999983","178","0.70883333333333332","PCE","12","Eagle, Eagle Village","Residential rate as reported to PCE"
"SR-72","331130","2","Alaska Power & Telephone Company","Healy Lake","Healy Lake_grid","Yukon-Koyukuk/Upper Tanana","2.0200149999999999","0.89499999999999991","2","2.2570000000000001","5.2159269999999998","2.3109999999999999","1","2.2570000000000001","0","0","0",NA,"7.2359419999999997","3.206","3","2.2570000000000001","PCE","12","Healy Lake","Residential rate as reported to PCE"
"SR-186","332880","663","Venetie Village Electric","Venetie","Venetie_grid","Yukon-Koyukuk/Upper Tanana","206.73192","223.09199999999998","104","0.92666666666666675","184.8375666666667","199.46500000000003","9","0.92666666666666675","93.489546666666669","100.88799999999999","10","0.92666666666666675","485.05903333333339","525.93299999999999","126","0.92228293971538844","PCE","12","Venetie","Residential rate as reported to PCE"
"SR-64","332020","63","Gwitchyaa Zhee Utilities Company","Fort Yukon","Fort Yukon_grid","Yukon-Koyukuk/Upper Tanana","671.42662241666653","1018.213","270","0.65941666666666654","604.03753616666654","916.01799999999992","62","0.65941666666666654","370.59546375000002","562.00500000000011","34","0.65941666666666654","1646.0596223333332","2496.2359999999999","361","0.65941666666666665","PCE","11","Fort Yukon","Residential rate as reported to PCE"
"SR-168","332570","709","Stevens Village Ira Council","Stevens Village","Stevens Village_grid","Yukon-Koyukuk/Upper Tanana","9.3764099999999999","8.7629999999999999","10","1.07","14.526320000000002","13.576000000000001","2","1.07","33.027690000000007","30.867000000000004","7","1.07","56.930420000000005","53.229000000000006","22","1.0695376580435476","PCE","12","Stevens Village","Residential rate as reported to PCE"
"SR-170","332580","394","Takotna Community Assoc Inc","Takotna","Takotna_grid","Yukon-Koyukuk/Upper Tanana","77.319409999999991","75.654999999999987","37","1.022","63.928144000000003","62.552","10","1.022","47.082518","46.069000000000003","9","1.022","188.33007199999997","184.27599999999995","56","1.022","PCE","12","Takotna","Residential rate as reported to PCE"
"SR-101","332140","687","Koyukuk, City of","Koyukuk","Koyukuk_grid","Yukon-Koyukuk/Upper Tanana","76.645049999999998","80.679000000000002","60","0.95","56.315049999999992","59.278999999999996","7","0.95","68.209049999999991","71.798999999999992","11","0.95","201.16914999999997","212.572","78","0.94635770468358937","PCE","4","Koyukuk","Residential rate as reported to PCE"
