"","AEA Reporting ID","PCE ID","CPCN","Utility Name","Community Name","Intertie","AEA Energy Region","Residential kWh Use Per Customer","Residential Revenue Per Customer","Residential $/kWh","Commercial kWh Use Per Customer","Commercial Revenue Per Customer","Commercial $/kWh","Other kWh Use Per Customer","Other Revenue Per Customer","Other $/kWh","Source","Number of monthly records","Communities reported","Notes"
"175","SR-74","331350","169","Alaska Village Electric Cooperative","Holy Cross","Holy Cross_grid","Yukon-Koyukuk/Upper Tanana","2593.0277777777774","1375.2554990740739","0.53036666666666676","917.71428571428578","486.72506666666675","0.53036666666666676","11924.916666666666","6324.5783027777779","151.78987926666667","PCE","6","Holy Cross","PCE revenue assumes all kWh are at residential rate"
"176","SR-78","331370","169","Alaska Village Electric Cooperative","Huslia","Huslia_grid","Yukon-Koyukuk/Upper Tanana","5094.9622641509432","2784.1845872641516","0.54645833333333338","441.25","241.12473958333334","0.54645833333333338","12425.833333333336","6790.2001736111124","244.44720625000005","PCE","12","Huslia","PCE revenue assumes all kWh are at residential rate"
"177","SR-85","331380","169","Alaska Village Electric Cooperative","Kaltag","Kaltag_grid","Yukon-Koyukuk/Upper Tanana","3522.3478260869565","2034.6548688405801","0.57764166666666672","403.27272727272731","232.94713030303035","0.57764166666666672","11415.384615384613","6594.001794871795","171.44404666666665","PCE","12","Kaltag","PCE revenue assumes all kWh are at residential rate"
"178","SR-108","332200","264","Manley Utilities","Manley Hot Springs","Manley Hot Springs_grid","Yukon-Koyukuk/Upper Tanana","2121.7731958762888","1601.3022309278354","0.75470000000000004","13320.133333333333","10052.704626666668","0.75470000000000004","5213.6428571428578","3934.7362642857152","55.086307700000013","PCE","12","Manley Hot Springs","PCE revenue assumes all kWh are at residential rate"
"179","SR-148","332520","759","Rampart Village Council","Rampart","Rampart_grid","Yukon-Koyukuk/Upper Tanana","1566.6969696969695","1276.6621931818177","0.81487499999999979","5621","4580.412374999999","0.81487499999999979","8807.1999999999989","7176.7670999999973","71.767670999999979","PCE","12","Rampart","PCE revenue assumes all kWh are at residential rate"
"180","SR-33","331830","341","Central Electric Inc.","Central","Central_grid","Yukon-Koyukuk/Upper Tanana","1849.1549295774651","1109.6316443661974","0.60007500000000003","6115.2857142857138","3669.630075","0.60007500000000003","13329.714285714286","7998.8283000000001","55.991798100000004","PCE","12","Central","PCE revenue assumes all kWh are at residential rate"
"181","SR-45","331900","256","Circle Electric Utility","Circle","Circle_grid","Yukon-Koyukuk/Upper Tanana","2802.0697674418598","1967.9169482558134","0.70230833333333331","12239.2","8595.6921533333352","0.70230833333333331","12429.333333333332","8729.2243777777767","104.75069253333332","PCE","12","Circle","PCE revenue assumes all kWh are at residential rate"
"182","SR-65","331990","274","Galena, City of","Galena","Galena_grid","Yukon-Koyukuk/Upper Tanana","4269.9731182795695","2860.881989247312","0.67","24035.077586206895","16103.501982758622","0.67","43451.5","29112.505000000001","756.92513000000008","PCE","12","Galena","PCE revenue assumes all kWh are at residential rate"
"183","SR-30","331810","767","Birch Creek Electric Company","Birch Creek","Birch Creek_grid","Yukon-Koyukuk/Upper Tanana","0","0","0","0","0","0","0","0","0","0","0","Birch Creek","PCE revenue assumes all kWh are at residential rate"
"184","SR-129","331180","2","Alaska Power & Telephone Company","Northway","Northway_grid","Yukon-Koyukuk/Upper Tanana","3570.2247191011243","1994.9820692883898","0.5587833333333333","18429.941176470587","10298.343963725491","0.5587833333333333","27419.642857142859","15321.639434523808","214.50295208333333","PCE","12","Northway, Northway Village, Northway Junction","PCE revenue assumes all kWh are at residential rate"
"185","SR-17","331050","2","Alaska Power & Telephone Company","Allakaket","Allakaket_grid","Yukon-Koyukuk/Upper Tanana","2932.1470588235288","2291.7172720588223","0.78158333333333307","2394.2352941176473","1871.2944019607842","0.78158333333333319","7583.2941176470586","5926.9762941176459","201.51719399999996","PCE","12","Allakaket, Alatna","PCE revenue assumes all kWh are at residential rate"
"186","SR-175","331200","2","Alaska Power & Telephone Company","Tetlin","Tok_grid","Yukon-Koyukuk/Upper Tanana","3597.2666666666669","1222.441145","0.33982499999999999","3785","1286.237625","0.33982499999999999","17304.125","5880.3742781249994","47.042994224999994","PCE","12","Tetlin","PCE revenue assumes all kWh are at residential rate"
"187","SR-178","331220","2","Alaska Power & Telephone Company","Tok","Tok_grid","Yukon-Koyukuk/Upper Tanana","4922.5682414698158","1672.8117526574799","0.33982499999999999","16535.75167785235","5619.261813926174","0.33982499999999999","22883.982758620688","7776.5494409482753","451.03986757499996","PCE","12","Tok, Tanacross","PCE revenue assumes all kWh are at residential rate"
"188","SR-29","331060","2","Alaska Power & Telephone Company","Bettles","Bettles_grid","Yukon-Koyukuk/Upper Tanana","3584.6666666666661","2560.9456111111108","0.7144166666666667","4914.7999999999993","3511.2150333333334","0.7144166666666667","27896.7","19929.867425","199.29867425","PCE","12","Bettles, Evansville","PCE revenue assumes all kWh are at residential rate"
"189","SR-55","331100","2","Alaska Power & Telephone Company","Dot Lake","Tok_grid","Yukon-Koyukuk/Upper Tanana","3602.4137931034479","1224.3403678160923","0.33986666666666676","12289.375000000002","4176.7489166666674","0.33986666666666671","16339.375000000004","5553.2089166666683","44.425671333333348","PCE","6","Dot Lake, Dot Lake Village","PCE revenue assumes all kWh are at residential rate"
"190","SR-56","331110","2","Alaska Power & Telephone Company","Eagle","Eagle_grid","Yukon-Koyukuk/Upper Tanana","2191.9051094890506","1317.3532366788315","0.60100833333333326","7878.3125000000009","4734.9314651041659","0.60100833333333326","8464.961538461539","5087.5124259615386","132.27532307499999","PCE","12","Eagle, Eagle Village","PCE revenue assumes all kWh are at residential rate"
"191","SR-72","331130","2","Alaska Power & Telephone Company","Healy Lake","Healy Lake_grid","Yukon-Koyukuk/Upper Tanana","0","0","0","0","0","0","0","0","0","0","0","Healy Lake","PCE revenue assumes all kWh are at residential rate"
"192","SR-186","332880","663","Venetie Village Electric","Venetie","Venetie_grid","Yukon-Koyukuk/Upper Tanana","2025.9903846153845","1823.3913461538466","0.90000000000000024","15371.999999999998","13834.800000000003","0.90000000000000024","7635.3888888888896","6871.8500000000031","123.69330000000005","PCE","12","Venetie","PCE revenue assumes all kWh are at residential rate"
"193","SR-64","332020","63","Gwitchyaa Zhee Utilities Company","Fort Yukon","Fort Yukon_grid","Yukon-Koyukuk/Upper Tanana","3848.7175572519072","2611.6114437659025","0.67856666666666665","13496.451612903227","9158.2421827956987","0.67856666666666654","25311.107142857141","17175.27360357143","480.9076609","PCE","12","Fort Yukon","PCE revenue assumes all kWh are at residential rate"
"194","SR-168","332570","709","Stevens Village Ira Council","Stevens Village","Stevens Village_grid","Yukon-Koyukuk/Upper Tanana","1690.6153846153843","1808.9584615384615","1.07","14530","15547.1","1.07","10988.333333333336","11757.516666666668","70.545100000000005","PCE","12","Stevens Village",NA
"195","SR-170","332580","394","Takotna Community Assoc Inc","Takotna","Takotna_grid","Yukon-Koyukuk/Upper Tanana","1976.9729729729734","2020.1368828828836","1.0218333333333336","5517.416666666667","5637.880263888891","1.0218333333333336","3204.6666666666665","3274.6352222222226","39.295622666666674","PCE","12","Takotna","PCE revenue assumes all kWh are at residential rate"
"196","SR-101","332140","687","Koyukuk, City of","Koyukuk","Koyukuk_grid","Yukon-Koyukuk/Upper Tanana","1391.5166666666669","1321.9408333333333","0.94999999999999984","9769.3333333333339","9280.8666666666668","0.95","4475.7","4251.9149999999991","42.519149999999996","PCE","6","Koyukuk","PCE revenue assumes all kWh are at residential rate"
