"AK Plant ID","RCA CPCN","Utility Name","Plant Name","Intertie Name","Energy Region","Fuel Type","Prime Mover","Generation MMBtu","Total Fuel MMBtu","Emission Factor","CO2 Metric Tons from Fuel","Efficiency (Max = 1.00)","Generation MWh","Fuel Use","Fuel Units","Estimated Average Heat Content","Source","Number of monthly records","Communities connected to plant","Notes"
"P190","687","Koyukuk, City of","Koyukuk","Koyukuk_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1022.6628594","4372.4999999999991","74.14","324.17714999999993","0.23388515938250434","298.99799999999999","31685","gallons","0.13799905317973801","PCE","12","Koyukuk",NA
"P198","44","Mcgrath Light & Power","McGrath","McGrath_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","8750.016678","23889.599999999999","74.14","1771.1749439999999","0.36626886502913403","2558.2599999999998","173113","gallons","0.13800003465944208","PCE","12","McGrath",NA
"P214","416","Nikolai, City of","Nikolai","Nikolai_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1494.8557962000002","5569.3","74.14","412.90790199999998","0.26840999698346296","437.05400000000003","40357","gallons","0.13800084248085834","PCE","12","Nikolai",NA
"P234","759","Rampart Village Council","Rampart","Rampart_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Rampart",NA
"P236","364","Ruby, City of","Ruby","Ruby_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2322.1784819999998","7239.8","74.14","536.75877200000002","0.32075174479958007","678.93999999999994","52463","gallons","0.13799820826106018","PCE","12","Ruby",NA
"P247","394","Takotna Community Assoc Inc","Takotna","Takotna_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","248.23169279999999","1101.8000000000002","74.14","81.687452000000022","0.22529650825921216","72.575999999999993","7984","gallons","0.13800100200400803","PCE","5","Takotna",NA
"P249","92","Tanana Power Company Inc","Tanana","Tanana_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","3851.0046978","11887","74.14","881.30218000000002","0.32396775450492132","1125.9259999999999","86138","gallons","0.13799948919176205","PCE","12","Tanana",NA
"P25","2","Alaska Power & Telephone Company","Northway","Northway_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","4000.3828799999997","12552.5","74.14","930.64234999999996","0.31869212348137821","1169.5999999999999","90959","gallons","0.13800173704636154","PCE","12","Northway, Northway Village, Northway Junction",NA
"P253","72","TDX Manley Generating LLC","Manley Hot Springs","Manley Hot Springs_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1522.2489789000001","5416.9999999999991","74.14","401.61637999999994","0.28101328759460964","445.06300000000005","39254","gallons","0.13799867529423751","PCE","12","Manley Hot Springs",NA
"P270","663","Venetie Village Electric","Venetie","Venetie_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2251.9255199999998","9535.6","74.14","706.9693840000001","0.23615981375057676","658.4","69098","gallons","0.13800109988711684","PCE","12","Venetie",NA
"P29","2","Alaska Power & Telephone Company","Tok","Tok_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","30824.154035999996","85897.400000000009","74.14","6368.4332360000008","0.35884851038564602","9012.119999999999","622444","gallons","0.13800020564098942","PCE","12","Tok; Tanacross; Dot Lake, Dot Lake Village",NA
"P30","2","Alaska Power & Telephone Company","Allakaket","Allakaket_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2170.4676552000001","7230.2999999999993","74.14","536.05444199999988","0.30019053914775323","634.58399999999995","52394","gallons","0.13799862579684696","PCE","12","Allakaket, Alatna",NA
"P31","2","Alaska Power & Telephone Company","Bettles","Bettles_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1907.4910491000005","6650.5999999999995","74.14","493.07548399999996","0.28681488122876142","557.69700000000012","48192","gallons","0.13800215803452853","PCE","12","Bettles, Evansville",NA
"P34","2","Alaska Power & Telephone Company","Eagle","Eagle_grid","Yukon-Koyukuk/Upper Tanana","SUN","PV","0","0","0","0","-","0","-",NA,"-","0","0","Eagle, Eagle Village",NA
"P34","2","Alaska Power & Telephone Company","Eagle","Eagle_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2268.6165839999999","6941.2","74.14","514.62056799999993","0.32683348470005186","663.28","50298","gallons","0.13800151099447294","PCE","12","Eagle, Eagle Village",NA
"P36","2","Alaska Power & Telephone Company","Healy Lake","Healy Lake_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","89.967571199999995","934.10000000000014","74.14","69.25417400000002","9.6314710630553454E-2","26.303999999999998","6770","gallons","0.13797636632200888","PCE","12","Healy Lake",NA
"P79","169","Alaska Village Electric Cooperative","Anvik","Anvik_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1403.9715846000001","4795.8999999999996","74.14","355.56802599999997","0.29274413240476244","410.48200000000003","34754","gallons","0.13799562640271623","PCE","12","Anvik",NA
"P83","169","Alaska Village Electric Cooperative","Grayling","Grayling_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2028.0600444000004","6117.9","74.14","453.58110599999998","0.33149610886088371","592.94800000000009","44333","gallons","0.1379987819457289","PCE","12","Grayling",NA
"P84","169","Alaska Village Electric Cooperative","Holy Cross","Holy Cross_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2145.3010878000005","7207.5999999999985","74.14","534.37146399999995","0.29764430431766481","627.22600000000011","52229","gallons","0.13799996170709755","PCE","12","Holy Cross",NA
"P85","169","Alaska Village Electric Cooperative","Huslia","Huslia_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","3267.7067357999995","9699.7999999999993","74.14","719.14317199999994","0.33688392913255938","955.38599999999985","70288","gallons","0.13800079672205781","PCE","12","Huslia",NA
"P86","169","Alaska Village Electric Cooperative","Kaltag","Kaltag_grid","Yukon-Koyukuk/Upper Tanana","SUN","PV","29.582174700000003","0","0","0","-","8.6490000000000009","0",NA,"-","PCE","10","Kaltag",NA
"P86","169","Alaska Village Electric Cooperative","Kaltag","Kaltag_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2394.4254788999997","7535.0999999999995","74.14","558.65231400000005","0.31776956893737307","700.06299999999987","54603","gallons","0.13799791220262622","PCE","12","Kaltag",NA
"P88","169","Alaska Village Electric Cooperative","Minto","Minto_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2100.5738246999999","6590.2000000000007","74.14","488.59742800000009","0.31874204496069919","614.149","47755","gallons","0.13800020940215685","PCE","12","Minto",NA
"P90","169","Alaska Village Electric Cooperative","Nulato","Nulato_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","3430.2257105999997","10655.7","74.14","790.01359800000012","0.32191462884653277","1002.9019999999999","77215","gallons","0.13800038852554555","PCE","12","Nulato",NA
"P94","169","Alaska Village Electric Cooperative","Shageluk","Shageluk_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1301.2018305000001","4590.1000000000004","74.14","340.31001400000002","0.28348006154550009","380.43500000000006","33262","gallons","0.13799831639708979","PCE","12","Shageluk",NA
"P246","709","Stevens Village Ira Council","Stevens Village","Stevens Village_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Stevens Village",NA
"P39","2","Alaska Power & Telephone Company","Tetlin","Tok_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Tok; Tanacross; Dot Lake, Dot Lake Village",NA
"P281",NA,"Alyeska Seafoods Inc","Alyeska Seafoods","0",NA,"DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0",NA,"No Data"
"P282",NA,"Ounalshka Corp","American President Lines Ltd","0",NA,"DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0",NA,"No Data"
"P283",NA,"Icicle Seafoods Inc","Bering Star","0",NA,"DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0",NA,"No Data"
"P284",NA,"Phillips Alaska Inc","Central Production Facility 1","0",NA,"NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0",NA,"No Data"
"P285",NA,"Phillips Alaska Inc","Central Production Facility 2","0",NA,"NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0",NA,"No Data"
"P286",NA,"Phillips Alaska Inc","Central Production Facility 3","0",NA,"NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0",NA,"No Data"
"P288",NA,"BP Exploration Alaska","Lisburne Production Center","0",NA,"NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0",NA,"No Data"
"P289",NA,"Offshore Systems Inc","Offshore Systems","0",NA,"DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0",NA,"No Data"
"P290",NA,"Conoco Phillips Alaska Inc","Seawater Treatment Plant","0",NA,"NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0",NA,"No Data"
